Iteration 26200: 0.357483, 0.456918
Iteration 26300: 0.609412, 0.664533
Iteration 26400: 0.467933, 0.622231
Iteration 26500: 0.576851, 0.605363
Validation results: 0.0236543893814, 0.0228128051758
Iteration 26600: 0.482358, 0.458649
Iteration 26700: 0.475224, 0.514697
Iteration 26800: 0.922521, 0.66272
Iteration 26900: 0.506125, 0.502919
Iteration 27000: 0.524912, 0.686792
Validation results: 0.0250266838074, 0.0258201241493
Iteration 27100: 0.446498, 0.446794
Iteration 27200: 0.349981, 0.279729
Iteration 27300: 0.773431, 0.557954
Iteration 27400: 0.714986, 0.664481
Iteration 27500: 0.604024, 0.76612
Validation results: 0.0216559886932, 0.0234158873558
Iteration 27600: 0.494046, 0.492171
Iteration 27700: 0.525507, 0.509163
Iteration 27800: 0.690359, 0.648943
Iteration 27900: 0.572308, 0.615009
Iteration 28000: 0.659934, 0.528355
Validation results: 0.0216097521782, 0.0207438349724
Iteration 28100: 0.580441, 0.536026
Iteration 28200: 0.588109, 0.824803
Iteration 28300: 0.570772, 0.472848
Iteration 28400: 0.593933, 0.72192
Iteration 28500: 0.562349, 0.519207
Validation results: 0.021383368969, 0.0236808109283
Iteration 28600: 0.59238, 0.564277
Iteration 28700: 0.649066, 0.564702
Iteration 28800: 0.566229, 0.702874
Iteration 28900: 0.480162, 0.588408
Iteration 29000: 0.78209, 0.778886
Validation results: 0.0205640602112, 0.021162955761
Iteration 29100: 0.542188, 0.45349
Iteration 29200: 0.672051, 0.627001
Iteration 29300: 0.505717, 0.367255
